llm,merge,async
0.16666666666666666,1.0,1.0
0.9736842105263158,0.9736842105263158,0.9736842105263158
0.25,0.9375,0.9375
0.0,0.0,0.0
1.0,1.0,1.0
0.5813953488372093,0.5813953488372093,0.5813953488372093
0.2,0.2,0.2
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.0,0.0,0.0
1.0,1.0,1.0
0.8235294117647058,0.8235294117647058,0.8235294117647058
0.5555555555555556,0.5555555555555556,0.5555555555555556
0.65,0.65,0.65
0.23076923076923078,0.23076923076923078,0.9230769230769231
1.0,1.0,1.0
0.9523809523809523,0.9523809523809523,0.9523809523809523
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.2777777777777778,0.7777777777777778,0.7777777777777778
0.9069767441860465,0.9069767441860465,0.9069767441860465
0.0,0.0,0.0
0.9285714285714286,0.9285714285714286,0.9285714285714286
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.21428571428571427,0.21428571428571427,0.7142857142857143
1.0,1.0,1.0
0.9872881355932204,0.9872881355932204,0.9872881355932204
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.9736842105263158,0.9736842105263158
0.0,0.0,0.0
0.0,0.9845844504021448,0.9845844504021448
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
0.07692307692307693,0.07692307692307693,0.07692307692307693
1.0,1.0,1.0
0.0,0.35,0.35
0.0,0.0,0.0
0.64,0.64,0.64
0.5581395348837209,0.5581395348837209,0.5581395348837209
0.0,0.0,0.0
0.0,0.0,0.0
0.9871244635193133,0.9871244635193133,0.9871244635193133
0.8,0.8,0.9
0.75,0.75,0.75
0.0,0.0,0.0
0.9655172413793104,0.9655172413793104,0.9655172413793104
0.5581395348837209,0.5581395348837209,0.5581395348837209
0.0,0.0,0.0
0.6241379310344828,0.6241379310344828,0.6241379310344828
0.7222222222222222,0.7222222222222222,0.7222222222222222
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9285714285714286,0.9285714285714286,0.9285714285714286
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.125
0.2111801242236025,0.2111801242236025,0.2111801242236025
0.0,0.0,0.0
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.0,0.9988925802879292,0.9988925802879292
0.0,0.0,0.0
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.9924433249370277,0.9924433249370277,0.9924433249370277
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.125,0.46875,0.6875
0.0,0.4819277108433735,0.4819277108433735
0.8795180722891566,0.8795180722891566,0.9156626506024096
0.5789473684210527,1.0,1.0
0.8846153846153846,0.8846153846153846,0.8846153846153846
1.0,1.0,1.0
0.0,0.7105263157894737,0.7105263157894737
0.07692307692307693,0.07692307692307693,0.07692307692307693
0.8,0.8,0.8
0.2777777777777778,0.6111111111111112,0.6111111111111112
0.9518072289156626,0.9518072289156626,0.9518072289156626
1.0,1.0,1.0
0.9764705882352941,0.9764705882352941,0.9764705882352941
1.0,1.0,1.0
0.014705882352941176,0.014705882352941176,0.014705882352941176
0.8448275862068966,0.8448275862068966,0.8448275862068966
1.0,1.0,1.0
1.0,1.0,1.0
0.47147147147147145,0.47147147147147145,0.47147147147147145
0.0,0.0,0.0
0.0,0.991130820399113,0.991130820399113
0.8372093023255814,0.8372093023255814,0.8372093023255814
0.5348837209302325,0.5348837209302325,0.5348837209302325
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.7217391304347827,0.7217391304347827,0.7217391304347827
0.0,0.0,0.0
0.0,0.0,0.0
0.008823529411764706,0.008823529411764706,0.008823529411764706
0.45454545454545453,0.45454545454545453,0.45454545454545453
1.0,1.0,1.0
0.9315068493150684,0.9315068493150684,0.9315068493150684
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.9896907216494846,0.9896907216494846,0.9896907216494846
0.97131931166348,0.9961759082217974,0.9961759082217974
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.6822429906542056,0.6822429906542056,0.6822429906542056
0.7837837837837838,0.7837837837837838,0.7837837837837838
0.0,1.0,1.0
0.2826086956521739,0.2826086956521739,0.2826086956521739
1.0,1.0,1.0
0.25,1.0,1.0
0.046511627906976744,0.5813953488372093,0.5813953488372093
1.0,1.0,1.0
0.0,0.991130820399113,0.991130820399113
0.7942583732057417,0.7942583732057417,0.7942583732057417
1.0,1.0,1.0
0.6391752577319587,0.6391752577319587,0.6391752577319587
0.0,0.0,0.0
1.0,1.0,1.0
0.0,1.0,1.0
0.7777777777777778,0.7777777777777778,0.7777777777777778
1.0,1.0,1.0
0.0,0.0,0.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.14035087719298245,0.14035087719298245,1.0
0.75,0.75,0.75
0.45454545454545453,0.8181818181818182,0.8181818181818182
0.0,0.0,0.0
0.9142857142857143,0.9142857142857143,0.9142857142857143
0.375,0.375,0.4166666666666667
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,1.0,1.0
0.7142857142857143,0.7142857142857143,0.7142857142857143
0.8888888888888888,0.8888888888888888,0.8888888888888888
0.961038961038961,0.961038961038961,0.961038961038961
0.23809523809523808,0.23809523809523808,0.7142857142857143
0.5714285714285714,0.5714285714285714,0.5714285714285714
1.0,1.0,1.0
0.0,0.0,0.0
0.9882352941176471,0.9882352941176471,0.9882352941176471
0.0,0.7105263157894737,0.7105263157894737
0.0,0.0,0.0
0.8448275862068966,0.8448275862068966,0.8448275862068966
0.0,0.0,0.0
0.9518072289156626,0.9518072289156626,0.9518072289156626
1.0,1.0,1.0
0.6521739130434783,0.6521739130434783,0.6521739130434783
0.9523809523809523,0.9523809523809523,0.9523809523809523
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.28,0.28
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.9024390243902439,0.9024390243902439
0.75,0.75,0.75
1.0,1.0,1.0
0.0,0.7058823529411765,0.7058823529411765
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5869565217391305,0.5869565217391305,0.5869565217391305
1.0,1.0,1.0
0.9984871406959153,0.9984871406959153,0.9984871406959153
0.23076923076923078,0.23076923076923078,0.23076923076923078
0.0,0.0,0.0
0.47619047619047616,0.47619047619047616,0.47619047619047616
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.0,0.0,0.0
0.875,0.875,0.875
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.9411764705882353,0.9411764705882353,0.9411764705882353
0.4583333333333333,0.6666666666666666,0.6666666666666666
0.0,0.0,0.0
0.14285714285714285,0.14285714285714285,0.14285714285714285
1.0,1.0,1.0
0.9772727272727273,0.9772727272727273,0.9772727272727273
0.0,1.0,1.0
0.8,0.8,1.0
0.8448275862068966,0.8448275862068966,0.8448275862068966
0.0,1.0,1.0
0.03680981595092025,0.03680981595092025,0.03680981595092025
0.0,0.0,0.0
0.9829059829059829,0.9829059829059829,0.9829059829059829
0.38333333333333336,0.38333333333333336,0.38333333333333336
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.6333333333333333,0.6333333333333333,0.6333333333333333
0.2222222222222222,0.2222222222222222,0.2222222222222222
1.0,1.0,1.0
0.0,0.0,0.0
0.6111111111111112,0.6111111111111112,0.6851851851851852
0.0,0.0,0.0
0.9285714285714286,0.9285714285714286,0.9285714285714286
0.8562367864693446,0.8562367864693446,0.8562367864693446
1.0,1.0,1.0
0.9473684210526315,0.9473684210526315,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.625,0.625,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.6666666666666666,1.0,1.0
0.0,1.0,1.0
0.0,0.0,0.0
0.9705882352941176,0.9705882352941176,0.9705882352941176
1.0,1.0,1.0
0.5348837209302325,0.5348837209302325,0.5348837209302325
1.0,1.0,1.0
0.0,0.0,0.0
0.5714285714285714,0.6326530612244898,0.6326530612244898
0.8888888888888888,0.8888888888888888,0.8888888888888888
1.0,1.0,1.0
0.8947368421052632,0.8947368421052632,0.8947368421052632
0.08,0.08,0.08
0.0,0.0,0.0
0.0,0.5714285714285714,0.5714285714285714
1.0,1.0,1.0
0.9518072289156626,0.9518072289156626,0.9518072289156626
0.16666666666666666,0.16666666666666666,0.2222222222222222
0.9583333333333334,0.9583333333333334,0.9583333333333334
1.0,1.0,1.0
0.875,0.875,0.875
0.03680981595092025,0.03680981595092025,0.03680981595092025
1.0,1.0,1.0
0.5714285714285714,0.5714285714285714,0.5714285714285714
0.0,0.0,0.0
1.0,1.0,1.0
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.47619047619047616,0.47619047619047616,0.47619047619047616
0.9941860465116279,0.9941860465116279,0.9941860465116279
0.5714285714285714,0.5714285714285714,0.5714285714285714
1.0,1.0,1.0
0.9583333333333334,0.9583333333333334,0.9583333333333334
1.0,1.0,1.0
1.0,1.0,1.0
0.9113924050632911,0.9113924050632911,0.9113924050632911
0.8440366972477065,0.9908256880733946,0.9908256880733946
0.0,0.0,0.0
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.47347347347347346,0.5065065065065065,0.5065065065065065
1.0,1.0,1.0
0.6530612244897959,0.8163265306122449,0.8163265306122449
0.0,0.0,1.0
0.9772727272727273,0.9772727272727273,0.9772727272727273
0.0,0.7105263157894737,0.7105263157894737
0.0,0.0,0.0
0.061855670103092786,0.061855670103092786,0.061855670103092786
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.9949748743718593,0.9949748743718593,0.9949748743718593
0.0,0.8,0.8
1.0,1.0,1.0
0.0,0.0,0.0
0.5833333333333334,0.5833333333333334,0.5833333333333334
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.8888888888888888
0.0,0.0,0.0
0.8554216867469879,0.8554216867469879,0.9156626506024096
0.0,0.0,0.0
0.0,0.0,0.0
0.987012987012987,0.987012987012987,0.987012987012987
1.0,1.0,1.0
0.8571428571428571,0.8571428571428571,0.8571428571428571
0.015151515151515152,0.015151515151515152,0.015151515151515152
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.7,0.7,0.7
0.5217391304347826,1.0,1.0
0.027777777777777776,0.027777777777777776,0.027777777777777776
1.0,1.0,1.0
0.7529411764705882,0.7529411764705882,0.7529411764705882
1.0,1.0,1.0
0.0,0.895774647887324,0.923943661971831
0.0,0.0,0.0
0.9473684210526315,0.9473684210526315,0.9473684210526315
0.72,0.72,0.72
0.8153846153846154,0.8153846153846154,0.9230769230769231
1.0,1.0,1.0
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.0,0.0,0.0
0.2727272727272727,0.2727272727272727,0.2727272727272727
0.8,0.8,0.8
0.0,0.0,0.0
0.8,0.8,0.8
1.0,1.0,1.0
0.0,0.0,0.0
0.6530612244897959,0.6530612244897959,0.6938775510204082
0.0,0.0,0.0
0.9523809523809523,0.9523809523809523,0.9523809523809523
0.65,0.65,0.65
0.8108108108108109,0.8108108108108109,0.8108108108108109
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.9173228346456693,0.9173228346456693,0.9173228346456693
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.9937888198757764,0.9937888198757764,0.9937888198757764
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9761904761904762,0.9761904761904762,0.9761904761904762
1.0,1.0,1.0
0.9113924050632911,0.9113924050632911,0.9113924050632911
0.0,0.6868686868686869,0.6868686868686869
0.9767441860465116,0.9767441860465116,0.9767441860465116
0.5930735930735931,0.5930735930735931,0.5930735930735931
0.46551724137931033,0.46551724137931033,0.5689655172413793
1.0,1.0,1.0
0.0,0.0,0.0
0.7,0.7,0.7
0.9772727272727273,0.9772727272727273,0.9772727272727273
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.45454545454545453,0.45454545454545453,0.45454545454545453
0.9872881355932204,0.9872881355932204,0.9872881355932204
0.0,0.7653061224489796,0.7653061224489796
1.0,1.0,1.0
0.3333333333333333,0.9971014492753624,0.9971014492753624
0.25,0.25,0.25
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.863013698630137,0.863013698630137,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.7990430622009569,0.7990430622009569,0.7990430622009569
0.8448275862068966,0.8448275862068966,0.8448275862068966
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.9397590361445783,0.9397590361445783,0.9397590361445783
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.21875,0.9375,0.9375
1.0,1.0,1.0
0.0,0.03680981595092025,0.03680981595092025
0.0,1.0,1.0
0.4166666666666667,0.4166666666666667,0.4166666666666667
1.0,1.0,1.0
1.0,1.0,1.0
0.8153846153846154,0.8153846153846154,0.8153846153846154
1.0,1.0,1.0
1.0,1.0,1.0
0.9072164948453608,0.9072164948453608,0.9072164948453608
0.0,0.0,0.0
0.9620253164556962,0.9620253164556962,0.9620253164556962
0.8620689655172413,0.8620689655172413,1.0
0.06060606060606061,1.0,1.0
0.14035087719298245,0.14035087719298245,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.8333333333333334,0.8333333333333334
0.7307692307692307,0.7307692307692307,0.8846153846153846
0.4,0.4,0.4
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.75,0.75,0.75
0.7837837837837838,0.7837837837837838,0.7837837837837838
0.12280701754385964,0.12280701754385964,0.12280701754385964
1.0,1.0,1.0
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.8857142857142857,0.8857142857142857,0.9142857142857143
1.0,1.0,1.0
0.9914163090128756,0.9914163090128756,0.9914163090128756
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.9523809523809523,0.9523809523809523,0.9523809523809523
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.7837837837837838,0.7837837837837838,0.7837837837837838
0.0,1.0,1.0
0.9473684210526315,0.9473684210526315,1.0
1.0,1.0,1.0
0.7142857142857143,0.7142857142857143,0.7142857142857143
0.0,0.0,0.0
0.5,0.5,0.5
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.21428571428571427,0.5,1.0
0.9482758620689655,0.9482758620689655,0.9482758620689655
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.31958762886597936,0.31958762886597936,0.31958762886597936
0.8604651162790697,0.8604651162790697,0.8604651162790697
0.7857142857142857,0.7857142857142857,0.7857142857142857
0.0,0.0,0.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
0.8440366972477065,0.981651376146789,0.981651376146789
0.9736842105263158,0.9736842105263158,0.9736842105263158
0.10294117647058823,0.14705882352941177,0.14705882352941177
0.8571428571428571,0.8571428571428571,0.8571428571428571
0.25862068965517243,0.25862068965517243,0.2620689655172414
0.875,0.875,0.875
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.05,0.05
0.5348837209302325,0.5348837209302325,0.5348837209302325
1.0,1.0,1.0
0.5348837209302325,0.5348837209302325,0.5348837209302325
1.0,1.0,1.0
0.8571428571428571,0.8571428571428571,0.8571428571428571
1.0,1.0,1.0
0.0,0.0,0.0
0.28125,0.9375,0.9375
1.0,1.0,1.0
1.0,1.0,1.0
0.8571428571428571,0.8571428571428571,0.8571428571428571
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.0
1.0,1.0,1.0
0.7058823529411765,0.7058823529411765,0.8823529411764706
0.6235294117647059,0.6235294117647059,0.6235294117647059
0.0,1.0,1.0
0.9732313575525813,0.9980879541108987,0.9980879541108987
0.8,0.8,1.0
0.9315068493150684,0.9315068493150684,0.9315068493150684
0.0,0.0,0.0
0.9772727272727273,0.9772727272727273,0.9772727272727273
0.0,0.0,0.0
0.0,0.0,0.0
0.2236024844720497,0.2236024844720497,0.2236024844720497
0.4444444444444444,0.4444444444444444,0.8888888888888888
1.0,1.0,1.0
0.36666666666666664,0.36666666666666664,0.36666666666666664
0.0,0.0,0.0
0.0,0.8888888888888888,0.8888888888888888
0.0,0.8673469387755102,0.8673469387755102
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.48484848484848486,0.5757575757575758,0.5757575757575758
0.7058823529411765,0.7058823529411765,0.7058823529411765
0.0,0.0,0.0
0.06832298136645963,0.06832298136645963,0.06832298136645963
0.9642857142857143,0.9642857142857143,0.9642857142857143
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6111111111111112,0.6111111111111112,0.6851851851851852
0.8,0.8,0.9
0.5,0.5,0.5
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.046511627906976744,0.046511627906976744,0.09302325581395349
1.0,1.0,1.0
0.9381443298969072,0.9896907216494846,0.9896907216494846
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.5581395348837209,0.5581395348837209,0.5581395348837209
0.046511627906976744,0.5813953488372093,0.5813953488372093
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.9629629629629629,0.9629629629629629,0.9629629629629629
1.0,1.0,1.0
0.07692307692307693,0.07692307692307693,1.0
0.9828326180257511,0.9828326180257511,0.9828326180257511
