llm,merge,async
0.0,0.0,0.0
1.0,1.0,1.0
0.5813953488372093,0.5813953488372093,0.5813953488372093
0.36363636363636365,0.36363636363636365,0.36363636363636365
0.14285714285714285,0.14285714285714285,0.14285714285714285
1.0,1.0,1.0
1.0,1.0,1.0
0.8235294117647058,0.8235294117647058,0.8235294117647058
0.7222222222222222,0.7222222222222222,0.7222222222222222
0.65,0.65,0.65
0.2727272727272727,0.2727272727272727,1.0
0.9523809523809523,0.9523809523809523,0.9523809523809523
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.7777777777777778,0.7777777777777778,0.7777777777777778
0.0,0.0,0.0
0.0,0.0,0.0
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.72,0.72,0.72
1.0,1.0,1.0
0.9992937853107344,0.9992937853107344,0.9992937853107344
0.14285714285714285,0.14285714285714285,0.14285714285714285
1.0,1.0,1.0
0.027777777777777776,0.027777777777777776,0.027777777777777776
0.9736842105263158,0.9736842105263158,0.9736842105263158
0.0,0.0,0.0
0.9846461949265688,0.9846461949265688,0.9846461949265688
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.9708333333333333,0.9708333333333333,0.9708333333333333
0.07692307692307693,0.07692307692307693,0.07692307692307693
1.0,1.0,1.0
0.9523809523809523,0.9523809523809523,0.9523809523809523
0.0,0.0,0.0
0.0,0.0,0.0
0.5581395348837209,0.5581395348837209,0.5581395348837209
0.35294117647058826,0.35294117647058826,0.35294117647058826
0.0,0.0,0.0
0.9914163090128756,0.9914163090128756,0.9914163090128756
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.0,0.0,0.0
0.9827586206896551,0.9827586206896551,0.9827586206896551
0.5581395348837209,0.5581395348837209,0.5581395348837209
0.8206896551724138,0.8206896551724138,0.8206896551724138
0.7222222222222222,0.7222222222222222,0.7222222222222222
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.92,0.92,0.92
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.6822429906542056,0.6822429906542056,0.6822429906542056
0.0,0.0,0.0
0.21712538226299694,0.21712538226299694,0.21712538226299694
0.0,0.0,0.0
0.6363636363636364,0.6363636363636364,0.6363636363636364
0.9966777408637874,0.9966777408637874,0.9966777408637874
0.0,0.0,0.0
0.0,0.0,0.0
0.9925187032418953,0.9925187032418953,0.9925187032418953
0.92,0.92,0.92
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9512195121951219,0.9512195121951219,0.9512195121951219
0.125,0.125,0.9375
0.0,0.0,0.0
0.8795180722891566,0.8795180722891566,0.8795180722891566
1.0,1.0,1.0
0.8607594936708861,0.8607594936708861,0.8607594936708861
0.9968454258675079,0.9968454258675079,0.9968454258675079
0.07692307692307693,0.07692307692307693,0.07692307692307693
0.8,0.8,0.8
0.6666666666666666,0.6666666666666666,0.6666666666666666
0.9036144578313253,0.9036144578313253,0.9036144578313253
0.9411764705882353,0.9411764705882353,0.9411764705882353
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.8103448275862069,0.8103448275862069,0.8103448275862069
1.0,1.0,1.0
0.0,0.0,0.0
0.4844844844844845,0.4844844844844845,0.4844844844844845
0.0,0.0,0.0
0.991130820399113,0.991130820399113,0.991130820399113
0.5384615384615384,0.5384615384615384,0.5384615384615384
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.5238095238095238,0.5238095238095238,0.5238095238095238
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.047619047619047616
0.0,0.0,0.0
0.9117647058823529,0.9117647058823529,0.9117647058823529
0.45454545454545453,0.45454545454545453,0.45454545454545453
1.0,1.0,1.0
0.9315068493150684,0.9315068493150684,0.9315068493150684
0.19148936170212766,0.19148936170212766,0.19148936170212766
0.2857142857142857,0.2857142857142857,0.2857142857142857
0.9896907216494846,0.9896907216494846,0.9896907216494846
0.9961612284069098,0.9961612284069098,0.9961612284069098
0.0,0.0,0.0
0.8251533742331288,0.8251533742331288,0.8251533742331288
1.0,1.0,1.0
0.0,0.0,0.0
0.7837837837837838,0.7837837837837838,0.7837837837837838
1.0,1.0,1.0
0.0,0.0,0.0
0.9,0.9,0.9
1.0,1.0,1.0
0.5813953488372093,0.5813953488372093,0.5813953488372093
0.0,0.0,0.0
0.991130820399113,0.991130820399113,0.991130820399113
0.0,0.0,0.0
0.9482758620689655,0.9482758620689655,0.9482758620689655
0.9896907216494846,0.9896907216494846,0.9896907216494846
0.0,0.0,0.0
0.76,0.76,0.76
1.0,1.0,1.0
0.7777777777777778,0.7777777777777778,0.7777777777777778
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.35294117647058826,0.35294117647058826,0.35294117647058826
0.8805620608899297,0.9789227166276346,0.9789227166276346
0.14035087719298245,0.14035087719298245,1.0
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.45454545454545453,0.45454545454545453,0.45454545454545453
0.0,0.0,0.0
0.9142857142857143,0.9142857142857143,0.9142857142857143
0.8260869565217391,0.8260869565217391,0.8260869565217391
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.7142857142857143,0.7142857142857143,0.7142857142857143
0.8860759493670886,0.8860759493670886,0.8860759493670886
0.961038961038961,0.961038961038961,0.961038961038961
0.42857142857142855,0.42857142857142855,0.9047619047619048
0.5531914893617021,0.5531914893617021,0.5531914893617021
0.0,0.0,0.0
0.7529411764705882,0.7529411764705882,0.7529411764705882
0.0,0.0,0.0
0.8103448275862069,0.8103448275862069,0.8103448275862069
0.9404761904761905,0.9404761904761905,0.9404761904761905
1.0,1.0,1.0
0.9130434782608695,0.9130434782608695,0.9130434782608695
0.9523809523809523,0.9523809523809523,0.9523809523809523
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.8333333333333334,0.8333333333333334,0.8333333333333334
1.0,1.0,1.0
0.7058823529411765,0.7058823529411765,0.7058823529411765
1.0,1.0,1.0
0.0,0.0,0.0
0.8666666666666667,0.8666666666666667,0.8666666666666667
0.027777777777777776,0.027777777777777776,0.027777777777777776
0.782608695652174,0.782608695652174,0.782608695652174
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.47619047619047616,0.47619047619047616,0.47619047619047616
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.2,0.2,0.2
0.0,0.0,0.0
0.875,0.875,0.875
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.7647058823529411,0.7647058823529411,0.7647058823529411
0.6521739130434783,0.6521739130434783,0.6521739130434783
0.14285714285714285,0.14285714285714285,0.14285714285714285
1.0,1.0,1.0
0.9772727272727273,0.9772727272727273,0.9772727272727273
1.0,1.0,1.0
0.8,0.8,0.8
1.0,1.0,1.0
0.0,0.0,0.0
0.03680981595092025,0.03680981595092025,0.5429447852760736
0.0,0.0,0.0
0.0,0.9829059829059829,0.9829059829059829
0.0,0.0,0.0
0.2727272727272727,0.2727272727272727,0.2727272727272727
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.9285714285714286,0.9285714285714286,0.9285714285714286
0.0,0.0,0.0
0.0,0.0,0.0
0.2777777777777778,0.2777777777777778,0.2777777777777778
0.8888888888888888,0.8888888888888888,0.8888888888888888
1.0,1.0,1.0
0.4,0.4,0.4
0.0,0.0,0.0
0.2222222222222222,0.2222222222222222,0.2222222222222222
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.6666666666666666,0.6666666666666666,0.9166666666666666
1.0,1.0,1.0
0.9,0.9,0.9
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.6666666666666666,0.6666666666666666,0.8888888888888888
1.0,1.0,1.0
0.8703703703703703,0.8703703703703703,0.8703703703703703
1.0,1.0,1.0
1.0,1.0,1.0
0.991130820399113,0.991130820399113,0.991130820399113
0.0,0.0,0.0
0.9708333333333333,0.9708333333333333,0.9708333333333333
1.0,1.0,1.0
0.5384615384615384,0.5384615384615384,0.5384615384615384
1.0,1.0,1.0
0.8695652173913043,0.8695652173913043,0.8695652173913043
1.0,1.0,1.0
0.8947368421052632,0.8947368421052632,0.8947368421052632
0.0,0.0,0.0
0.0,0.0,0.0
0.2857142857142857,0.2857142857142857,0.5714285714285714
1.0,1.0,1.0
0.9404761904761905,0.9404761904761905,0.9404761904761905
0.0,0.0,0.0
0.96,0.96,0.96
1.0,1.0,1.0
0.875,0.875,0.875
0.0,0.0,0.0
1.0,1.0,1.0
0.14893617021276595,0.14893617021276595,0.14893617021276595
0.8148148148148148,0.8148148148148148,0.8148148148148148
1.0,1.0,1.0
0.8518518518518519,0.8518518518518519,0.8518518518518519
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.9565217391304348,0.9565217391304348,0.9565217391304348
0.5588235294117647,0.5588235294117647,0.5588235294117647
1.0,1.0,1.0
0.9090909090909091,0.9090909090909091,0.9090909090909091
1.0,1.0,1.0
0.34615384615384615,0.34615384615384615,0.34615384615384615
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.4744744744744745,0.4744744744744745,0.4744744744744745
0.0,0.0,0.0
0.8695652173913043,0.8695652173913043,0.8695652173913043
0.0,0.0,0.0
0.9772727272727273,0.9772727272727273,0.9772727272727273
1.0,1.0,1.0
0.06796116504854369,0.06796116504854369,0.06796116504854369
1.0,1.0,1.0
0.0,0.0,0.0
0.5,0.5,0.5
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.8554216867469879,0.8554216867469879,0.891566265060241
0.0,0.0,0.0
0.6829268292682927,0.6829268292682927,0.6829268292682927
0.9285714285714286,0.9285714285714286,0.9285714285714286
0.9047619047619048,0.9047619047619048,0.9047619047619048
0.015151515151515152,0.015151515151515152,0.015151515151515152
0.0,0.0,0.0
0.8611111111111112,0.8611111111111112,0.8611111111111112
0.9565217391304348,0.9565217391304348,0.9565217391304348
0.027777777777777776,0.027777777777777776,0.027777777777777776
0.9914529914529915,0.9914529914529915,0.9914529914529915
1.0,1.0,1.0
0.928,0.928,0.928
1.0,1.0,1.0
0.9,0.9,0.9
0.0,0.0,0.0
0.8153846153846154,0.8153846153846154,0.8153846153846154
1.0,1.0,1.0
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.0,0.0,0.0
0.0,0.0,0.0
0.8,0.8,0.8
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.8695652173913043,0.8695652173913043,0.8695652173913043
1.0,1.0,1.0
0.9523809523809523,0.9523809523809523,0.9523809523809523
0.65,0.65,0.65
0.0,0.0,0.0
1.0,1.0,1.0
0.5,0.5,0.5
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.5581395348837209,0.5581395348837209,0.5581395348837209
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
0.948051948051948,0.948051948051948,0.948051948051948
1.0,1.0,1.0
0.7631578947368421,0.7631578947368421,0.7631578947368421
0.0,0.0,0.0
0.6067415730337079,0.6067415730337079,0.7415730337078652
1.0,1.0,1.0
0.0,0.0,0.0
0.9722222222222222,0.9722222222222222,0.9722222222222222
0.9772727272727273,0.9772727272727273,0.9772727272727273
0.0,0.0,0.0
0.2777777777777778,0.2777777777777778,0.2777777777777778
1.0,1.0,1.0
0.45454545454545453,0.45454545454545453,0.45454545454545453
0.9992937853107344,0.9992937853107344,0.9992937853107344
0.826530612244898,0.826530612244898,0.826530612244898
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.863013698630137,0.863013698630137,0.863013698630137
1.0,1.0,1.0
0.9512195121951219,0.9512195121951219,0.9512195121951219
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.9482758620689655,0.9482758620689655,0.9827586206896551
0.0,0.0,0.0
0.8795180722891566,0.8795180722891566,0.8795180722891566
0.9875518672199171,0.9875518672199171,0.9875518672199171
0.0,0.0,0.0
1.0,1.0,1.0
0.03680981595092025,0.03680981595092025,0.03680981595092025
0.13043478260869565,0.13043478260869565,0.30434782608695654
1.0,1.0,1.0
0.0,0.0,0.0
0.8153846153846154,0.8153846153846154,0.8153846153846154
1.0,1.0,1.0
1.0,1.0,1.0
0.5631067961165048,0.5631067961165048,0.5631067961165048
0.961038961038961,0.961038961038961,0.961038961038961
0.8620689655172413,0.8620689655172413,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.7671232876712328,0.7671232876712328,0.7671232876712328
0.14893617021276595,0.14893617021276595,0.14893617021276595
1.0,1.0,1.0
1.0,1.0,1.0
0.8666666666666667,0.8666666666666667,0.8666666666666667
0.7307692307692307,0.7307692307692307,0.8846153846153846
0.4,0.4,0.4
0.0,0.0,0.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.8571428571428571,0.8571428571428571,0.8571428571428571
0.8333333333333334,0.8333333333333334,0.8333333333333334
0.972972972972973,0.972972972972973,0.972972972972973
0.12280701754385964,0.12280701754385964,0.12280701754385964
1.0,1.0,1.0
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.8857142857142857,0.8857142857142857,0.9142857142857143
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.7619047619047619,0.7619047619047619,0.7619047619047619
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
1.0,1.0,1.0
0.4230769230769231,0.4230769230769231,0.4230769230769231
1.0,1.0,1.0
0.8695652173913043,0.8695652173913043,0.8695652173913043
0.7837837837837838,0.7837837837837838,0.7837837837837838
0.9230769230769231,0.9230769230769231,0.9230769230769231
0.9,0.9,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.027777777777777776,0.027777777777777776,0.027777777777777776
0.0,0.0,0.0
1.0,1.0,1.0
0.0,0.0,0.0
0.24,0.24,0.72
0.9655172413793104,0.9655172413793104,0.9655172413793104
1.0,1.0,1.0
0.0,0.0,0.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
0.42857142857142855,0.42857142857142855,0.42857142857142855
0.33980582524271846,0.33980582524271846,0.33980582524271846
0.7297297297297297,0.7297297297297297,0.7297297297297297
0.8947368421052632,0.8947368421052632,0.8947368421052632
0.9166666666666666,0.9166666666666666,0.9166666666666666
0.0,0.0,0.0
0.9411764705882353,0.9411764705882353,0.9411764705882353
0.9724770642201835,0.9724770642201835,0.9724770642201835
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.25862068965517243,0.25862068965517243,0.28620689655172415
0.0,0.0,0.0
0.7671232876712328,0.7671232876712328,0.7671232876712328
0.0,0.0,0.0
0.047619047619047616,0.047619047619047616,0.047619047619047616
0.5384615384615384,0.5384615384615384,0.5384615384615384
1.0,1.0,1.0
0.0,0.0,0.0
1.0,1.0,1.0
0.918918918918919,0.918918918918919,0.918918918918919
1.0,1.0,1.0
1.0,1.0,1.0
0.9375,0.9375,0.9375
1.0,1.0,1.0
1.0,1.0,1.0
0.9782608695652174,0.9782608695652174,0.9782608695652174
1.0,1.0,1.0
0.0,0.0,0.0
0.14285714285714285,0.14285714285714285,0.14285714285714285
0.0,0.0,0.0
0.0,0.0,0.0
0.8571428571428571,0.8571428571428571,0.8571428571428571
0.6470588235294118,0.6470588235294118,0.6588235294117647
0.022222222222222223,0.022222222222222223,0.022222222222222223
0.9961759082217974,0.9961759082217974,0.9961759082217974
0.8,0.8,1.0
0.9726027397260274,0.9726027397260274,0.9726027397260274
0.0,0.0,0.0
0.9772727272727273,0.9772727272727273,0.9772727272727273
0.0,0.0,0.0
1.0,1.0,1.0
0.4831804281345566,0.4831804281345566,0.4831804281345566
0.0,0.4444444444444444,0.8888888888888888
0.36666666666666664,0.36666666666666664,0.36666666666666664
0.9315068493150684,0.9315068493150684,0.9315068493150684
0.0,0.0,0.0
0.0,0.9489795918367347,0.9489795918367347
0.993103448275862,0.993103448275862,0.993103448275862
1.0,1.0,1.0
0.9666666666666667,0.9666666666666667,0.9666666666666667
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.1588785046728972,0.1588785046728972,0.1588785046728972
0.0,0.0,0.0
0.9285714285714286,0.9285714285714286,0.9285714285714286
0.0,0.0,0.0
0.05198776758409786,0.05198776758409786,0.0581039755351682
0.96,0.96,0.96
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5,0.5,0.5
0.08333333333333333,0.08333333333333333,0.08333333333333333
1.0,1.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.5531914893617021,0.5531914893617021,0.5531914893617021
0.027777777777777776,0.027777777777777776,0.027777777777777776
1.0,1.0,1.0
0.5581395348837209,0.5581395348837209,0.5581395348837209
0.5813953488372093,0.5813953488372093,0.5813953488372093
1.0,1.0,1.0
1.0,1.0,1.0
0.0,0.0,0.0
0.9173333333333333,0.9173333333333333,0.9173333333333333
0.9074074074074074,0.9074074074074074,0.9074074074074074
0.9210526315789473,0.9210526315789473,0.9210526315789473
0.07692307692307693,0.07692307692307693,1.0
1.0,1.0,1.0
